"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","254","4671211","5.44","5.49965763531018"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","107","1327787","8.06","7.50299825744924"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","309","6000561","5.15","4.93685907967146"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","524","6794002","7.71","7.2813940243306"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","718","9918170","7.24","7.1954023005704"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","426","5483238","7.77","7.79230871702276"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","139","2985297","4.66","4.66238140494248"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","447","6072640","7.36","7.50602022226542"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","98","1028317","9.53","9.20823840642941"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","109","1893564","5.76","5.70118790922848"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","265","2883057","9.19","8.92563333259112"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","121","1330134","9.1","8.80753819498788"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","600","8960001","6.7","6.32248935951693"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","225","2082264","10.81","11.053253289585"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","1231","19819347","6.21","5.85563841935593"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","619","10041769","6.16","6.07626406144237"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","48","754859","6.36","7.16834912141282"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","789","11606027","6.8","6.80390486658355"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","322","3904353","8.25","8.77180970136758"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","389","4016537","9.68","9.28127463662888"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","962","12791124","7.52","7.22998739233325"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","87","1055916","8.24","7.6455943112397"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","273","4892423","5.58","5.64487749090651"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","100","854036","11.71","12.3895503336"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","430","6590726","6.52","6.50445869621773"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","1409","27454880","5.13","5.14060928883159"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","317","2984917","10.62","11.4279634061601"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","44","624455","7.05","6.87440269112693"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","488","8366767","5.83","5.60109501086673"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","600","7152818","8.39","8.16331846349826"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","125","1839767","6.79","7.17285235598633"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","453","5759744","7.86","7.70671401631671"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","62","586102","10.58","11.6577248542416"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","22175","321039839","6.91","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","238","4860545","4.9","4.92190229617483"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","80","741522","10.79","10.9517917474038"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","516","6908642","7.47","7.4529676055544"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","224","2988231","7.5","7.80712164644084"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","2699","39296476","6.87","6.58984420862231"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","555","5530105","10.04","9.75353179362959"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","287","3587685","8","7.26971126216447"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","54","952698","5.67","5.61154769440502"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","35","684336","5.11","4.52099000830702"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","1471","20656589","7.12","6.80140285312268"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","538","10313620","5.22","5.17695268092831"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","137","1428683","9.59","9.58887282580997"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","136","1680026","8.1","8.5361987728923"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","909","12835726","7.08","6.96532682995568"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","443","6634007","6.68","6.83521370154458"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","223","3130869","7.12","7.33681488857112"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","257","2907731","8.84","9.1451515366785"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","261","4436113","5.88","5.95447749058892"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","237","4686157","5.06","5.03523544752316"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","114","1330232","8.57","8.31383345275647"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","335","6024752","5.56","5.41416732508447"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","491","6823721","7.2","6.81682578437652"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","647","9933445","6.51","6.48741434261111"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","413","5525050","7.48","7.40629522103955"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","115","2985415","3.85","3.97620008720221"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","483","6091176","7.93","8.01305699907482"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","105","1038656","10.11","10.3913025341112"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","130","1907603","6.81","6.96982776565388"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","316","2939254","10.75","10.5132378138878"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","121","1335015","9.06","8.6497827693069"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","511","8978416","5.69","5.3434827639805"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","228","2085432","10.93","11.4365711345024"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","1189","19836286","5.99","5.75533317013189"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","585","10156689","5.76","5.61951113393323"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","65","755548","8.6","9.09094634952373"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","781","11622554","6.72","6.67508296876997"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","305","3921207","7.78","8.016388796698"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","358","4085989","8.76","8.47587970794121"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","994","12787085","7.77","7.61184323419906"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","91","1057566","8.6","8.25325979110256"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","290","4959822","5.85","5.7209885796838"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","79","861542","9.17","10.1737183857217"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","436","6649404","6.56","6.61619184554421"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","1472","27904862","5.28","5.27990514530251"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","311","3044321","10.22","10.8661350030547"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","49","623354","7.86","7.72059579549898"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","495","8414380","5.88","5.73440102939096"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","626","7280934","8.6","8.21290039247266"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","124","1828637","6.78","7.3727202008693"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","411","5772917","7.12","7.1505419176039"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","57","584910","9.75","10.2892456489555"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2016","22027","323405935","6.81","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","263","4874747","5.4","5.63883669238422"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","81","739795","10.95","10.9441632796964"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","535","7016270","7.63","7.5071450368265"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","239","3004279","7.96","8.30929180104577"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","2702","39536653","6.83","6.59622272853866"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","589","5607154","10.5","10.2505953313135"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","296","3588184","8.25","7.68415407411251"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","62","961939","6.45","6.65850553324148"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","39","693972","5.62","5.31731797956719"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","1504","20984400","7.17","6.79581332305418"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","543","10429379","5.21","5.10971157747583"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","197","1427538","13.8","13.1924682665984"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","148","1716943","8.62","9.0002948865286"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","897","12802023","7.01","6.91369685510877"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","488","6666818","7.32","7.57569374666662"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","257","3145711","8.17","8.49052699663513"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","237","2913123","8.14","8.38869714679319"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","300","4454189","6.74","6.93619878641285"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","276","4684333","5.89","5.97381089097634"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","123","1335907","9.21","8.78164550040745"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","359","6052177","5.93","5.7339609579918"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","530","6859819","7.73","7.43128312032798"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","775","9962311","7.78","7.79606620754615"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","418","5576606","7.5","7.544868396338"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","150","2984100","5.03","5.44957236281809"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","450","6113532","7.36","7.59545349312244"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","98","1050493","9.33","9.51375607042306"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","149","1920076","7.76","8.24373916220533"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","298","2998039","9.94","9.7733366786067"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","133","1342795","9.9","9.5638198003814"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","591","9005644","6.56","6.25137068919896"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","230","2088070","11.01","11.5351227181749"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","1263","19849399","6.36","6.11207094556626"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","681","10273419","6.63","6.53830720124431"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","61","755393","8.08","8.53475962822186"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","822","11658609","7.05","7.31408605316296"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","317","3930864","8.06","8.42613639498589"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","386","4142776","9.32","9.16615103456306"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","1037","12805537","8.1","7.93481541734324"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","96","1059639","9.06","8.92438170752397"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","307","5024369","6.11","6.26523568958218"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","108","869666","12.42","12.823192398039"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","455","6715984","6.77","6.82973630586739"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","1620","28304596","5.72","5.74716594632171"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","319","3101833","10.28","10.8764975013852"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","50","623657","8.02","8.03878295002147"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","507","8470020","5.99","5.81419894025698"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","658","7405743","8.88","8.6953002904277"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","126","1815857","6.94","7.34602575566707"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","491","5795483","8.47","8.39523673799607"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","58","579315","10.01","10.2234616655224"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2017","23319","325719178","7.16","."
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","","336583","5762130405","5.84","."
